Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id 
51.3680114700689,8.50249185995315,1.47503802481168,-65.3516816146316,3.73167584778405,172.48461123741,3.20011780528422,15.4511428092712,1.47503802481167,-65.3516816146316,3.92243886829882,-176.924617308693,6.00009361342189,1.75819695610065
32.5075709728074,5.38069023256222,0.630830020474593,-120.851200568283,2.04465033421365,170.685465045922,2.35064320409993,5.14098790203711,0.63083002047459,-120.851200568285,2.5175577060338,178.419084024187,5.99980655560083,0.956277127033968
31.7828807084973,5.26073867327568,1.37883014443268,18.7834107777398,1.26248192714693,-21.372316798945,2.48111301580444,179.627957828424,1.37883014443267,18.7834107777398,2.12903673523474,-7.41952885117096,6.00010067746047,0.930366492851534
104.124957449196,17.2348817443638,10.0680595380923,37.5703930223713,8.79734206869251,-68.9723872567338,11.3278655489496,169.457242410111,10.0680595380922,37.5703930223713,10.1663121447711,-35.7353926691996,6.00032243012744,9.42810329095433
3.97216644595455,0.657477521643731,0.278894212781582,-179.21800690869,0.0158000744383044,31.415212158065,0.265421216551187,-0.95617329678377,0.278894212781587,-179.21800690869,0.145618390748297,177.121758306208,6.00000226678149,0.108079870267545
1.35756837508983,0.22470626618001,0.107304834109046,0.0315125588755002,0.0478298137399297,-178.96109952688,0.0594883568644056,179.221567536456,0.107304834109043,0.0315125588821701,0.00680156713449813,-8.17615563967742,5.99999855485396,0.0369045610106019
40.1049416087557,6.63821568742311,0.838205450532952,99.2707486971169,2.78655240819613,-7.88638601265274,2.66259817728392,-170.380834760299,0.838205450532934,99.2707486971174,3.10944895317991,0.665723762977749,5.99960530654074,1.23554143707593
15.0497906671975,2.49105852027007,0.309049116839614,21.7670260589153,0.858622359675458,-5.48259752532957,1.14217259278276,-178.365940260881,0.309049116839615,21.7670260589186,1.15297727931577,-1.41935061147604,6.00006555115733,0.415435245745663
43.6231296107602,7.22055017911855,1.94901168443983,-25.3733007054607,3.37620319026482,-179.598425087022,1.82926808912376,28.0018685570742,1.94901168443984,-25.3733007054609,2.9263910026742,-169.973119324626,6.00003072189943,1.38097336589062
83.2936528680456,13.7868604454151,6.61493525576373,-27.0988618008402,7.57483858969459,-168.911725088792,4.72944699904118,70.9370190850767,6.61493525576372,-27.0988618008403,6.2111278824215,-146.569241507605,5.9989306945632,5.92897078243704
22.7373136298227,3.76350609108969,0.297282843094961,-115.61827276367,1.48700593800928,174.179643032884,1.61214744214503,4.1711590545528,0.29728284309493,-115.618272763668,1.78251086775375,179.377637955096,6.00007055695117,0.64072545039797
128.363499911353,21.2468729444066,13.8421539427445,122.442164233176,14.6156387761068,0.494424255810402,13.8245153197825,-121.335895056752,13.8421539427378,122.442164233159,14.351109313063,28.6927875986472,6.00075760487253,12.8814795169571
73.6677900014519,12.1935766424023,6.14149860451718,-176.010567912777,3.70973791482639,51.1228796356958,4.52564336241925,-32.9379311219553,6.14149860451915,-176.01056791279,3.20256154620741,105.364935998943,5.99974090981854,4.06755522606409
32.8817746652103,5.44262885462615,2.32464908965321,-174.019684946587,0.589598822623087,70.9488168788974,2.14284031377458,-8.45607818169145,2.32464908965365,-174.019684946599,1.22130932116948,155.643309781642,6.0001173446257,0.967961812588169
37.8390317446025,6.26315970172321,1.086095003906,-40.7201952590633,2.86253131044426,176.481290127867,2.1026156647606,14.6799767500287,1.08609500390537,-40.7201952590672,2.83140447578178,-175.823567390356,5.99993739472394,1.14732651965367
102.253444959746,16.9251068620594,10.5557296147384,21.8125443872467,8.1567267609881,-91.7122055347271,10.4509645057391,156.119424796883,10.5557296147323,21.8125443872817,8.94587937558731,-53.0573894644921,6.00058473946545,9.1412860216252
122.467924834813,20.2710306319739,12.9059651642471,52.4003917134145,12.6924405154403,-61.34487542692,13.9907232594209,176.260085454717,12.905965164249,52.4003917133686,13.5044786435061,-31.010022037627,6.00091080219073,12.0741104091954
103.98569935133,17.2118315851371,10.4351018976442,-149.812370493322,8.57838763393353,100.801942552765,11.0929963944073,-16.6546008215973,10.43510189764,-149.812370493287,9.7364479353682,136.512979888712,5.99961898910385,9.40791317385819
19.655805796932,3.2534513991575,1.24445711834862,5.56071634720628,0.271699154692662,-47.2789029576399,1.42512210397352,176.821469567276,1.24445711834852,5.56071634720954,0.941791442656675,-9.83479577315684,6.00004671116683,0.548738328834543
16.6605040691974,2.75766564009602,0.179435739467969,-126.575249507465,1.08380900790265,175.647913167849,1.189215465897,2.98149947673272,0.179435739468186,-126.57524950752,1.30965053802932,179.484977727897,5.99995797167357,0.461588103821566
97.1864561506786,16.0864130938828,7.35964949872497,109.726912433551,10.1250173965683,-11.2700432712293,8.94032743635805,-146.388774682375,7.35964949872356,109.726912433541,10.1772036623712,9.70052240557292,6.00043147806621,8.34808227370132
98.7479231219155,16.3448688883078,9.959427887856,-158.953594022506,7.44792202327559,88.170461062682,9.84840088819828,-23.1225362316739,9.95942788786007,-158.953594022532,8.28120122497544,127.942999529675,5.99938914567572,8.59563072211212
110.024651225298,18.2114057886467,9.81866772095154,-99.4943752429213,11.4812987521475,148.785572171819,12.0328408966158,18.07873065436,9.81866772094954,-99.4943752429573,12.3398099167453,174.048742618996,5.99938467950547,10.3082312574594
42.877240639429,7.09708978566205,1.418970199465,-141.080890222065,2.27670278552467,161.613380588688,3.26907943182695,3.03868615263153,1.41897019946423,-141.080890222022,3.14785828691241,174.264897345003,5.99977308113758,1.34928836731541
113.508326063961,18.7880276221726,10.5417313790877,-99.0682667511481,12.0510569647627,148.037753127197,12.550411426767,18.7327585619865,10.5417313790892,-99.0682667511158,12.8368415303922,173.936154936889,5.99948140086143,10.8122572262607
2.29726458736077,0.380245855255167,0.136526950469549,0.764399966664304,0.0359856007603969,-4.30942462242668,0.172400921778158,179.706653648838,0.136526950469622,0.764399966684864,0.120269800004842,-0.986562421547553,6.00000091492279,0.0624652680606004
125.615913297491,20.7920892735906,13.6507810748231,135.869543272141,14.2780527828244,11.9010564697518,13.1302570373668,-108.531859794875,13.6507810748113,135.869543272126,13.7378923458689,40.3116196153904,5.99965749921569,12.5088546914903
76.3915785954482,12.644421237821,3.59062663321901,73.1844915291677,5.59011165163434,-23.0863220990843,6.3053230883246,-168.610922051578,3.59062663321919,73.1844915292079,6.56049529209029,-4.77988658624535,5.99997713531974,4.58111774721848
101.42356422921,16.7877440568003,10.5555697633012,-18.7653436910372,10.1465533172789,-153.27862436392,8.01240953270895,96.6764232637815,10.555569763308,-18.7653436910421,8.61940540201004,-123.001594926991,6.00049001072576,9.01372924586213
154.749795197036,25.6143626419894,16.561447915084,35.393545911484,17.968800552345,-87.9929210748387,16.4207888081151,149.372832024378,16.5614479150813,35.3935459114986,17.4237255841649,-60.7207792788293,5.99942939761792,16.3520582858054
112.329602276835,18.5929239162211,11.6143830992589,142.670693783947,12.5252985353334,13.522474721267,10.3968102678405,-106.441897249972,11.6143830992472,142.670693783939,11.4754758726748,40.4693276289574,5.99929852811448,10.6419586440221
140.599924657829,23.2722599279472,15.8436862449021,82.0783519791917,15.658726412146,-38.6239048909722,15.5845477012642,-157.681800298285,15.8436862449022,82.0783519792005,15.5469749038185,-8.23288975810473,6.00110927267194,14.5153317241367
114.019326567707,18.87260900851,10.6275327554947,96.5885210974563,12.5687357387,-20.5610263746218,12.2071066904217,-149.785188731311,10.6275327554944,96.5885210974608,12.9232180096157,4.43001462621781,6.00001612624509,10.8844144605409
108.382566349679,17.9396060267182,9.9347144926958,-120.146165260557,10.429325386686,132.805988424402,12.1126901933867,4.4482712482714,9.93471449269643,-120.1461652606,11.7228783643126,160.696564288964,6.00067697597578,10.0670098870038
90.3720876937071,14.9584910529472,6.30554487952918,-60.1064492353216,9.05451095781922,173.662574622736,7.36577360914721,37.3348962984729,6.30554487952617,-60.1064492353367,8.80752865195798,-166.861100350489,5.99961324173039,7.20998051454411
80.709490149521,13.3591268841918,5.05459546439733,134.019148840792,7.37264810841125,-0.875811409088669,5.22492556929932,-137.615949012928,5.05459546440138,134.019148840816,6.77649465337421,16.8866021909442,5.99964493381215,5.42754095532277
101.772755606596,16.845542611948,8.99950817011841,49.6617283446187,8.83729780618421,-53.3788248918402,11.0994584066083,178.796955953524,8.99950817011868,49.6617283445656,10.3537508753497,-24.1110164520712,6.00018333857663,9.06979939916923
54.5832330875949,9.03467901006093,2.65595003858039,-151.186047852176,2.32886306328072,143.823846133255,4.20805042328953,-1.28784625363807,2.65595003858123,-151.186047852195,3.61517691856172,166.429632547276,5.99965964316645,1.94638981921919
35.3436549872681,5.85012209408456,2.26951207023666,-9.51702768556922,2.5209050006632,-173.939979274255,0.695325175761736,67.281066317771,2.26951207023645,-9.51702768561217,1.68584234216168,-161.892906893357,5.9998698426178,1.05510305080293
102.718209864429,17.0020352792936,8.37275279831423,75.5229416537237,10.0873154262606,-32.2570528303335,10.967036388764,-165.623081451574,8.37275279831456,75.5229416536967,11.1647757090615,-7.90831424630751,5.99941605791811,9.21591114632617
79.7900438687504,13.20693908688,4.40974039278033,59.1752871370137,5.64758093056061,-31.804375138723,7.10558765719899,-173.450909932154,4.40974039278155,59.1752871370312,6.95996365677851,-10.3507531923087,5.9998785391325,5.24762143658595
42.4431172853895,7.02523319284675,1.00376234979154,113.62223505817,3.04898744945445,-6.8157383697963,2.68383569853504,-168.004152339079,1.00376234979305,113.62223505821,3.26552998212384,1.98553536398365,6.00000257766427,1.33084625406064
42.8602179783589,7.09427217538202,3.30892971825391,1.38119066228693,1.64967830737756,-148.777336169302,2.04955956926082,157.770697065106,3.30892971825375,1.381190662297,0.982386551751343,-73.3865865548781,6.00023742843714,1.34840256119897
141.567726817981,23.4324516455794,15.9713994453811,108.270032400286,15.6092217178443,-11.5688247171541,15.8318572686659,-130.515121229151,15.9713994453803,108.270032400284,15.6365534798079,19.1972654693077,6.00061485404458,14.6416493198665
43.588433582658,7.21480725296531,0.982708914470639,-83.5232214868276,3.01172687550853,171.20288535666,2.91150701382292,10.2050346237653,0.982708914470024,-83.5232214867988,3.37288338160826,-179.45828562224,6.00005051843368,1.3796669837728
128.476039273407,21.2655005880005,14.6226883664651,3.56435406326907,13.7932073839376,-117.874655816962,13.9166235771357,125.824908602029,14.622688366458,3.56435406328337,13.5895419150783,-85.8663433828839,6.00063273940588,12.8968883645823
80.1612558936799,13.2683825247308,4.05089377403177,93.0645165729406,6.68803148107435,-16.6710852472011,6.54540302181475,-161.041813559288,4.05089377402999,93.0645165729293,7.27402665312581,0.945111005480319,6.00034240234116,5.32085958134063
155.297945773963,25.7050931508211,15.814276559757,3.69729775830566,17.4373739494387,-114.007387578411,17.2552671733383,120.227455444122,15.8142765597641,3.69729775829044,17.8280786760981,-87.0439846932081,6.00059464043404,16.2699871877201
57.3980205989608,9.50058585009565,4.3448303373104,-174.967814738119,2.0860743970455,51.3600512922661,3.2728908362343,-22.4206795058527,4.34483033730845,-174.967814738105,1.93644786243708,120.909188040723,5.99976038677002,2.13431369908035
62.5079219886723,10.3463825575758,4.64165061881165,-8.64545019764476,3.95913862530252,-160.52439701853,2.19191251818603,112.995752974398,4.64165061881322,-8.64545019765181,2.5438551987341,-130.753363608704,5.99969249161814,2.55113237042631
