Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id 
147.46997879893,29.2912789522164,25.9826011035467,39.7210832866353,25.1773047109591,-64.8920085388725,31.287530735417,168.581547610922,25.9826011035468,39.7210832866356,29.1577144963399,-35.0349825037355,34.3856769953173,9.28948545557092
125.489256629674,24.9253499009299,9.67082267000147,-51.3968187173894,10.8654267272431,-176.900926675595,9.46214982390189,59.4065999379726,9.67082267000163,-51.3968187173892,10.3546244643877,-150.862911422291,5.99958726152113,8.53958879882556
146.78782009825,29.1557849285918,14.8578693621611,-17.4136067721087,20.3148477859582,-145.542929697507,16.1468190503137,80.8283263727649,14.8578693621612,-17.4136067721101,19.3741178727126,-125.160294230735,2.88004059590873,9.91841364375721
127.261159904811,25.2772948427486,10.2563289537477,-37.4944949059299,10.8304777827461,-164.740691551239,9.38243134875021,75.7396942511294,10.2563289537478,-37.4944949059309,10.0906929135342,-136.891929600172,5.99983760828713,8.66379315300821
82.035956227918,16.2944220752895,7.20616344252777,-173.707633382369,4.44063065436553,58.3784036355783,5.68520391901694,-31.7486352475372,7.20616344252788,-173.707633382369,4.16944028450499,110.306637605275,6.00005254135858,5.50417222564356
90.3802947372815,17.9518193905949,4.89564455548295,-97.4666952961951,7.21811710412149,157.531877201371,7.60098009135077,16.0037248494133,4.89564455548315,-97.4666952962016,8.07846706048854,177.284316440359,6.00019042418553,6.08431726017465
61.5656388252147,12.2284977280668,3.71674527755756,-152.496126941698,2.83482628655187,134.339220891201,5.28711141948856,-3.3731271027923,3.71674527755748,-152.496126941698,4.40323286596684,162.143418121976,6.00008822718692,4.09214006479902
50.1512755852832,9.9613156178786,3.51737088503285,-166.07917217469,1.49210696790854,109.181136294859,3.94469472084179,-8.20634253382428,3.51737088503287,-166.079172174692,2.78101308553578,155.82879574121,5.99998511018262,3.31462564558335
3.17980371249728,0.631589685674566,0.0760194339070029,-176.14112060183,0.171751387335671,178.683532950883,0.247555903924553,0.270820463646915,0.0760194339070033,-176.141120601981,0.242064712358006,179.620664561672,5.99999948567271,0.206843400092266
35.8858849152878,7.12784713242568,1.56628626668055,-23.2543914480862,2.96405905091153,179.770908088602,1.64118686716048,21.6893733578013,1.56628626668071,-23.2543914480927,2.61438508456969,-172.453616499882,6.00002175440689,2.35566202640228
